Price,Close,Volume,EMA20,EMA50,EMA200,RSI14,MACD,Signal,BB_Width
Ticker,BTC-USD,BTC-USD,,,,,,,
Date,,,,,,,,,
2021-06-11,37334.3984375,38699736985,37852.14496948604,43145.89037631982,41233.25143953548,54.43001787785335,-2452.2981993201684,-3129.258653266696,0.18958759090553262
2021-06-12,35552.515625,37924228550,37633.13265096356,42848.11097411541,41176.44028949051,52.44194733206169,-2354.560275444026,-2974.3189777021626,0.1854341658494989
2021-06-13,39097.859375,40669112838,37772.63043420513,42701.042283862975,41155.65414090127,57.89502162842965,-1968.3329387838676,-2773.121769918504,0.18821439528149447
2021-06-14,40218.4765625,43148914673,38005.5681607094,42603.68676532024,41146.28267984298,56.83038898466988,-1553.9080653175406,-2529.2790289983113,0.20250397363156694
2021-06-15,40406.26953125,46420149185,38234.206386475176,42517.51354040549,41138.883162520695,59.00473288572943,-1196.5272231821946,-2262.728667835088,0.21223174833644273
2021-06-16,38347.0625,39211635100,38244.954587763255,42353.966440691955,41110.96863854333,51.76776080649156,-1067.159577584047,-2023.6148497848797,0.21185478371027563
2021-06-17,38053.50390625,37096670047,38226.721189523894,42185.32085101704,41080.39950480441,47.181214795803506,-977.0595769435095,-1814.3037952166057,0.21090248168289244
2021-06-18,35787.24609375,36200887275,37994.39022802161,41934.41595844802,41027.48005331547,47.292224391714676,-1076.117925279912,-1666.666621229267,0.2043207814328068
2021-06-19,35615.87109375,31207279719,37767.86459618622,41686.629885201946,40973.37888484285,50.165812303958006,-1155.135230383603,-1564.3603430601345,0.20459690261672234
2021-06-20,35698.296875,36664034054,37570.7629084542,41451.79329645671,40920.64508760152,49.56922587823876,-1197.304165161324,-1490.9491074803725,0.20736610529685973
2021-06-21,31676.693359375,52809038594,37009.422951399036,41068.456043849816,40828.239699932776,45.463476758792496,-1537.509688924074,-1500.261223769113,0.24523439206105757
2021-06-22,32505.66015625,58964353058,36580.49316138484,40732.66012654402,40745.048464026215,47.751837436626964,-1720.4025948117123,-1544.2894979776331,0.2661216144017245
2021-06-23,33723.02734375,46317108925,36308.353559705334,40457.77256632039,40674.860612259654,40.39269258783804,-1746.9771175748247,-1584.8270218970715,0.26604535392284917
2021-06-24,34662.4375,33123368116,36151.59964925721,40230.5045244133,40614.766800876205,44.672546017902036,-1672.950339553623,-1602.451685428382,0.2686831987409359
2021-06-25,31637.779296875,40230904226,35721.71199664938,39893.53490751802,40525.046354496815,36.77693665057564,-1837.1704659737225,-1649.3954415374503,0.2917325954713398
2021-06-26,32186.27734375,38585385521,35385.003934468485,39591.289512749216,40441.70826622306,41.71166424582865,-1901.1417126664091,-1699.7446957632426,0.30738034253417224
2021-06-27,34649.64453125,35511640894,35314.969705590534,39397.49951340621,40383.824617509934,38.431234223966996,-1733.088278876734,-1706.413412385941,0.3031420012250631
2021-06-28,34434.3359375,33892523752,35231.09982291525,39202.86564761828,40324.370302921736,34.2134149617857,-1598.8478037124369,-1684.9002906512403,0.2989411015606478
2021-06-29,35867.77734375,37901460044,35291.73577728046,39072.077870953304,40279.83667673007,38.401766187758476,-1361.1045522593558,-1620.1411429728637,0.2967397884396144
2021-06-30,35040.8359375,34059036099,35267.84055444423,38913.98995194478,40227.48686899602,40.98294289682258,-1225.294144898573,-1541.1717433580056,0.2966695427590875
2021-07-01,33572.1171875,37838957079,35106.34309092574,38704.504745432845,40160.987038041865,38.51417712977322,-1222.0892628364309,-1477.3552472536908,0.29889914527694017
2021-07-02,33897.046875,38728974942,34991.17202274233,38515.976985753456,40098.4009413903,44.620031998007626,-1179.7310552340641,-1417.8304088497655,0.30208485140542446
2021-07-03,34668.546875,24383958643,34960.44581819544,38365.09737352508,40044.150845137374,47.39275309748651,-1071.5560372523323,-1348.575534530279,0.28722337093056727
2021-07-04,35287.78125,24924307911,34991.62062122444,38244.41830982518,39996.63152504562,48.90259616850556,-925.1944515144787,-1263.899317927119,0.25484142647772595
2021-07-05,33746.00390625,26721554282,34872.990457893546,38068.00990179655,39934.186089945084,56.3772662445922,-922.9709522011763,-1195.7136447819305,0.20990327142574794
2021-07-06,34235.1953125,26501259870,34812.248063094165,37917.70344727725,39877.25393213861,55.444150490164255,-871.6868909619734,-1130.9082940179392,0.18379684486929346
2021-07-07,33855.328125,24796027477,34721.112830894715,37758.39461107176,39817.09807970165,50.43962967732021,-851.8761127436592,-1075.1018577630832,0.15430604672676287
2021-07-08,32877.37109375,29910396946,34545.518379738074,37566.98192407438,39747.776598058794,44.083459783627575,-904.660524179526,-1041.0135910463719,0.1512591765163245
2021-07-09,33798.01171875,27436021028,34474.32726916778,37419.17917089207,39688.34623388365,58.32050821617453,-862.2648932625525,-1005.263851489608,0.14483185001614396
2021-07-10,33520.51953125,22971873468,34383.48843698513,37266.29055754063,39626.7400857815,55.24863746191439,-841.3586914813131,-972.482819487949,0.13660670445689357
2021-07-11,34240.1875,20108729370,34369.84072870083,37147.61984937782,39572.93959116146,48.1331748512093,-757.981644812462,-929.5825845528517,0.12309283017268527
2021-07-12,33155.84765625,24321499537,34254.22234084837,36991.07976334244,39508.84855947947,44.599016679873756,-770.5198249031091,-897.7700326229033,0.11862729266030982
2021-07-13,32702.025390625,19120856669,34106.394059874714,36822.88155261628,39440.867603129045,35.41945190923937,-807.7646786433179,-879.7689618269861,0.12322431904509003
2021-07-14,32822.34765625,21376531210,33984.10392619617,36665.99787037774,39374.76970558518,39.07090585937831,-818.1414667529534,-867.4434628121796,0.12479709993029517
2021-07-15,31780.73046875,21300524237,33774.25883501082,36474.418756555446,39298.932255448424,40.7872839829581,-900.0398488416758,-873.962740018079,0.12298276779540582
2021-07-16,31421.5390625,23699476918,33550.19028524788,36276.26661165776,39220.26795410121,37.313703234382096,-982.6018290525826,-895.6905578249798,0.13194597820122264
2021-07-17,31533.068359375,18895018942,33358.08343516475,36090.25883702889,39143.50569249897,32.765752331998925,-1027.1924755747823,-921.9909413749402,0.14283181403735565
2021-07-18,31796.810546875,18787986667,33209.39077913716,35921.88831582068,39070.146217228474,30.03141790823004,-1029.3830073163917,-943.4693545632306,0.14936433620118522
2021-07-19,30817.83203125,20434789545,32981.62327933838,35721.729245808165,38987.74669406642,32.098048393721996,-1097.4635276502268,-974.26818918063,0.15105810324926716
2021-07-20,29807.34765625,23148267245,32679.31131523473,35489.79271285164,38896.0834122452,24.55158274553895,-1218.904699961353,-1023.1954913367747,0.16947669455990128
2021-07-21,32110.693359375,28203024559,32625.157224200466,35357.27901269736,38828.3358439737,41.78850948595185,-1116.417588560249,-1041.8399107814698,0.1705132649505356
2021-07-22,32313.10546875,19555230518,32595.438009395657,35237.89965801724,38763.28785573622,47.13500532728913,-1007.2518761612664,-1034.9223038574291,0.16917043011804064
2021-07-23,33581.55078125,22552046192,32689.353511477024,35172.94480009668,38711.555195383175,48.93843725335438,-809.0580095961232,-989.7494450051679,0.16263516392141095
2021-07-24,34292.4453125,21664706865,32842.02892109826,35138.41540842208,38667.43781328105,53.63129559263954,-587.8483451550965,-909.3692250351537,0.15273825476956518
2021-07-25,35350.1875,20856685287,33080.90116670795,35146.72019632805,38634.32174151272,55.06069774085154,-323.458509394688,-792.1870819070606,0.1664454203171165
2021-07-26,37337.53515625,51022126212,33486.294879997666,35232.63450849138,38621.3763597584,67.6147074000358,45.905516949154844,-624.5685621358175,0.20355558901677198
2021-07-27,39406.94140625,35097370560,34050.16597773598,35396.33281822483,38629.21813567176,74.85979907466883,499.8509875382151,-399.6846522010109,0.26586830403364564
2021-07-28,39995.90625,38702404695,34616.42695604684,35576.70824694035,38642.86044076763,75.70412205192805,896.7929137115425,-140.3891390185002,0.31834682342598597
2021-07-29,40008.421875,27167146027,35129.950281661426,35750.500938253885,38656.49106629066,81.82859344777563,1198.5658354859625,127.40185588239243,0.35811508603952835
2021-07-30,42235.546875,33072782960,35806.673766741296,36004.81646520912,38692.215006572,86.55126193856812,1599.0011350472778,421.7217117153696,0.4145237437743863
2021-07-31,41626.1953125,25802845343,36360.913913956414,36225.26269453465,38721.499286913066,83.00401577903929,1845.9010184922154,706.557573070739,0.4510467437825706
2021-08-01,39974.89453125,26688438115,36705.10254417485,36372.30708030101,38734.00913442903,74.51711774400164,1886.5774914220892,942.5615567410092,0.46401253491463545
2021-08-02,39201.9453125,25595265436,36942.89709353915,36483.273285494586,38738.67935446631,75.44915050256053,1835.2872975902646,1121.1067049108603,0.4667729253606691
2021-08-03,38152.98046875,26189830450,37058.143129273514,36548.751998568696,38732.833984618126,75.27330652632894,1690.5096106412238,1234.987286056933,0.46315713738027753
2021-08-04,39747.50390625,25372562724,37314.2727270808,36674.193249860014,38742.96025204969,74.16414985548035,1685.0131829957827,1324.9924654447032,0.4572207557721955
2021-08-05,40869.5546875,35185031017,37652.87100902549,36838.7172278189,38764.18274597758,75.5850469254624,1751.0127600342967,1410.196524362622,0.4496311291568614
2021-08-06,42816.5,38226483046,38144.64519864211,37073.140081646656,38804.621936209856,76.53708529121967,1938.0791457763335,1515.7730486453645,0.4487546869329637
2021-08-07,44555.80078125,40030862141,38755.23144460477,37366.57775616103,38862.01286839948,77.84643892682291,2201.302397545427,1652.8789184253772,0.45441070072039963
2021-08-08,43798.1171875,36302664750,39235.506277261455,37618.79498877918,38911.268767975555,73.30022465576556,2322.0033776631535,1786.7038102729325,0.43447016955622014
2021-08-09,46365.40234375,38734079049,39914.54399787941,37961.799198799745,38985.64920760543,74.12788646122996,2594.9057719558114,1948.3442026095086,0.41036729966423163
2021-08-10,45585.03125,33546019517,40454.59040284328,38260.749475335586,39051.49872681358,67.7334292516688,2716.894788245445,2102.054319736696,0.39128110488381107
2021-08-11,45593.63671875,34319709073,40944.02338531058,38548.313680976484,39116.77523694798,66.62135387657491,2782.1949405293926,2238.0824438952354,0.3622762126878331
2021-08-12,44428.2890625,33723620826,41275.85821170957,38778.900950853094,39169.77129341869,62.28300124492445,2708.6878970563557,2332.2035345274594,0.32924140095389354
2021-08-13,47793.3203125,31744259539,41896.56888797533,39132.40759250538,39255.81109585128,64.52654840331405,2888.6642117477822,2443.495669971524,0.31654542709880773
2021-08-14,47096.9453125,31211354442,42391.84283316816,39444.74240507037,39334.04238815458,64.23433839809216,2941.2007635801274,2543.0366886932447,0.29744037455813777
2021-08-15,47047.00390625,30988958446,42835.191506794996,39742.870307092264,39410.992835175064,70.07368385572263,2944.8599924250666,2623.4013494396095,0.28824649878406666
2021-08-16,46004.484375,32776876610,43137.02892281452,39988.42379996314,39476.77284252805,69.01750031560238,2831.003300367105,2664.921739625109,0.28316687251723816
2021-08-17,44695.359375,33451362600,43285.44134683219,40173.0095087966,39528.83473494407,68.02794400263329,2605.1055695482864,2652.9585056097444,0.2747024565686236
2021-08-18,44801.1875,32194123075,43429.798123324355,40354.50668493024,39581.43164514576,65.17038649487657,2406.8744847808557,2603.741701443967,0.26455552747491773
2021-08-19,46717.578125,37204312299,43742.92002824584,40604.03889827689,39652.61990072603,66.75579398449923,2377.010927088071,2558.395546572788,0.2687036945867535
2021-08-20,49339.17578125,34706867452,44275.896766627186,40946.59328585843,39749.24788453736,67.99318894429715,2535.6554065784876,2553.847518573928,0.28381689185199305
2021-08-21,48905.4921875,40585205312,44716.81061623412,41258.70696828796,39840.58345519481,62.93028230100108,2596.4573142951413,2562.369477718171,0.2808150834156741
2021-08-22,49321.65234375,25370975378,45155.36697123563,41574.90090459249,39935.15686142624,66.76006623309355,2647.7028406196478,2579.4361502984666,0.2674552038535348
2021-08-23,49546.1484375,34305053719,45573.53663468938,41887.498847070754,40031.023872718615,61.25093645999744,2675.587738060567,2598.666467850887,0.23439008821372578
2021-08-24,47706.1171875,35361168834,45776.639544480866,42115.67995846806,40107.57895465171,56.979491274189876,2520.1607319181494,2582.9653206643397,0.20000255262952218
2021-08-25,48960.7890625,32646349931,46079.8918795303,42384.11560961553,40195.88300169558,60.23998401500423,2469.755440986977,2560.3233447288676,0.1740020151683384
2021-08-26,46942.21875,32666549568,46162.018248146465,42562.86475238144,40263.17096276179,57.26803620748381,2241.093203038203,2496.477316390735,0.1560794877150946
2021-08-27,49058.66796875,34511076995,46437.88965010871,42817.60213342335,40350.89517706976,53.942915012774684,2205.2359092402985,2438.229034960648,0.154605327107776
2021-08-28,48902.40234375,28568103401,46672.60514474121,43056.22174952166,40436.18388860838,55.821902537544716,2139.5460604329273,2378.492440055104,0.14390030672588672
2021-08-29,48829.83203125,25889650240,46878.05532440871,43282.63783900764,40519.8962395563,55.74055533474541,2057.9082786273502,2314.3756077695534,0.14541787697201491
2021-08-30,47054.984375,31847007016,46894.905710179315,43430.5729972859,40585.071116223,53.23018322564775,1828.9118185531552,2217.2828499262737,0.14103949301596616
2021-08-31,47166.6875,34730363427,46920.78969016224,43577.087291513824,40650.70852448318,58.20316187247744,1637.5671282550902,2101.339705592037,0.13616073467953124
2021-09-01,48847.02734375,39139399125,47104.24089526584,43783.75160729301,40732.447255462175,62.15859474543883,1603.0356675143921,2001.6788979765079,0.12304293733507818
2021-09-02,49327.72265625,39508070319,47316.00106297861,44001.16223666914,40818.16270965856,58.584825834660286,1596.0589563356189,1920.55490964833,0.12640701135795754
2021-09-03,50025.375,43206179619,47574.03667602826,44237.40587445232,40909.97860520744,52.583943942153496,1628.0573444424444,1862.055396607153,0.13163334334131846
2021-09-04,49944.625,37471327794,47799.806992597,44461.21838918469,41000.07166909057,54.01979296747029,1628.1323511421797,1815.2707875141582,0.13490867221582914
2021-09-05,51753.41015625,30322676319,48176.34062723062,44747.18669378163,41107.30112145408,58.49206245273321,1753.9274560221093,1803.0021212157487,0.14349561183476936
2021-09-06,52633.53515625,38884105426,48600.83534428008,45056.455260943636,41222.2352145482,60.30953210172689,1902.706498808133,1822.9429967342257,0.1437744859934594
2021-09-07,46811.12890625,65210059683,48430.38711208674,45125.265992133485,41277.96380390536,47.63927988026442,1533.12255513556,1764.9789084144925,0.1276331469923685
2021-09-08,46091.390625,49007762488,48207.625541888,45163.15323263878,41325.95896218737,42.211567619148596,1168.6759836099081,1645.7183234535757,0.1319172476081646
2021-09-09,46391.421875,38672657013,48034.65376408915,45211.32063037932,41376.46614432664,48.351140510650154,893.7567924304458,1495.32601724895,0.13939650193359868
2021-09-10,44883.91015625,39154666597,47734.58294429494,45198.48100394265,41411.43776681341,37.02961419601759,547.9216560513232,1305.8451450094246,0.1566247712906792
2021-09-11,45201.45703125,34499835245,47493.332857338275,45198.59771089588,41449.22608609605,38.61577082017609,296.05545483061724,1103.8872069736633,0.16777208347809336
2021-09-12,46063.26953125,27881980161,47357.13635009177,45232.50640973385,41495.229392931615,41.884031398613416,164.09910965962627,915.9295875108559,0.1714503547563018
2021-09-13,44963.07421875,40969943253,47129.130432821126,45221.9404414598,41529.804085573516,43.61026111438171,-28.920434815190674,726.9595830456466,0.1817324354557346
2021-09-14,47092.4921875,38652152880,47125.64107612388,45295.29541189385,41585.26343479093,49.798239840716334,-9.948895972775063,579.5778872419622,0.1817826832109101
2021-09-15,48176.34765625,30484496466,47225.70836946923,45408.277852850624,41650.97448275489,48.11506477070175,91.48962793192914,481.9602353799556,0.18062366123905957
2021-09-16,47783.359375,31764293754,47278.817989043586,45501.41830470091,41712.11125348665,45.6380859242692,138.57214555890823,413.28261741574613,0.17958629055466305
2021-09-17,47267.51953125,28727713711,47277.74194544419,45570.677176331206,41767.49479382957,42.12985887250949,132.73137102950568,357.1723681384981,0.17912626420395106
2021-09-18,48278.36328125,28575630451,47373.03921552094,45676.860945152905,41832.402368449126,45.484654220055084,207.2797656742332,327.1938476456451,0.17837384067545978
2021-09-19,47260.21875,26967722648,47362.294409280854,45738.95340808885,41886.511855088145,37.27894924151922,182.10495823720703,298.1760697639575,0.17806582027080656
2021-09-20,42843.80078125,43909845642,46931.961682801724,45625.41801095657,41896.05481701082,26.907463703162037,-192.0010104326866,200.14065372462866,0.2015685124665469
2021-09-21,40693.67578125,48701090088,46337.839215987275,45432.016354887455,41884.06883775028,32.545966978314254,-654.4358746563012,29.22534804844266,0.23963830614333662
2021-09-22,43574.5078125,38139709246,46074.66479660753,45359.17288263617,41900.919759982076,43.607287542583556,-779.4744709180377,-132.51461574485347,0.24634721893621747
2021-09-23,44895.09765625,34244064430,45962.32506895443,45340.97385415025,41930.766294116285,46.38675874642293,-763.2100847736001,-258.65370955060285,0.24200718094532214
2021-09-24,42839.75,42839345714,45664.936967149246,45242.88664418259,41939.82705383324,45.19110687660552,-905.7291384664422,-388.06879533377077,0.2445551638901589
2021-09-25,42716.59375,31604717236,45384.142375039795,45143.81633460584,41947.569735394325,44.1003930629062,-1016.8920963344281,-513.8334555339022,0.2289008763191816
2021-09-26,43208.5390625,30661222077,45176.94205955982,45067.92310824804,41960.138647422325,43.10108272100228,-1053.1535672129612,-621.697477869714,0.18836128438991645
2021-09-27,42235.73046875,30980029059,44896.826669958886,44956.85673022752,41962.88560484466,43.3681006209783,-1147.1647662093746,-726.7909355376462,0.1963232921701874
2021-09-28,41034.54296875,30214940550,44528.99012698662,44803.04050428591,41953.63252277566,34.57287381934117,-1303.5683863209924,-842.1464256943156,0.2122333746988505
2021-09-29,41564.36328125,30602359905,44246.644713106936,44676.033554361886,41949.75262042746,32.673039489060486,-1368.9864867067663,-947.5144378968059,0.22063784139951842
2021-09-30,43790.89453125,31141681925,44203.23993388246,44641.32222012193,41968.103235829825,40.45485525541388,-1227.023970066497,-1003.4163443307443,0.22146150844309231
2021-10-01,48116.94140625,42850641582,44575.97340744128,44777.621011735835,42029.387527116436,51.717822467347055,-756.7188405612469,-954.0768435768448,0.2316600109383564
2021-10-02,47711.48828125,30614346492,44874.593871613535,44892.674630149,42086.018998259344,48.82480833492055,-411.96642325016,-845.6547595115079,0.2375070217459467
2021-10-03,48199.953125,26638115879,45191.29475288843,45022.371826026414,42146.95339958284,51.99191417245459,-98.20062245657755,-696.163932100522,0.24613691774626795
2021-10-04,49112.90234375,33383173002,45564.78119011335,45182.784787506855,42216.37826258042,65.60622627058947,221.57423746667337,-512.6162981870829,0.25590248019287626
2021-10-05,51514.8125,35873904236,46131.450838673976,45431.099599763096,42309.0479268179,76.60449883342876,661.190402435408,-277.8549580625846,0.2791265592246221
2021-10-06,55361.44921875,49034730168,47010.49830344312,45820.525075019905,42439.12815016474,77.66517790590277,1304.9382995341512,38.70369345676264,0.33816831344618403
2021-10-07,53805.984375,36807860413,47657.687453115206,46133.68034168766,42552.40844815999,70.68669668787885,1670.3454302436076,365.03204081413173,0.3709267314350562
2021-10-08,53967.84765625,34800873924,48258.655091509,46440.90258931932,42666.171142533174,78.32407522482438,1950.5099632895508,682.1276253092157,0.39814030701462066
2021-10-09,54968.22265625,32491211414,48897.66152624624,46775.30729782824,42788.76764497714,79.85077737802258,2227.5860508521655,991.2193104178059,0.42893734081104734
2021-10-10,54771.578125,39527792364,49457.082154698976,47088.886545954294,42908.18091514788,78.58437094912682,2403.596116382956,1273.694671610836,0.4432966662072139
2021-10-11,57484.7890625,42637331698,50221.62566972765,47496.56899758561,43053.440168861904,84.70971233083527,2730.5428109853383,1565.0642994857367,0.4556922792990623
2021-10-12,56041.05859375,41083758949,50775.8573767774,47831.647020966244,43182.86283550463,83.78460759155259,2840.410949579964,1820.1336295045824,0.46394484617411463
2021-10-13,57401.09765625,41684252783,51406.832641489076,48206.919594900704,43324.54659247594,84.3689270347263,3002.613764580543,2056.6296565197745,0.47813702401164737
2021-10-14,57321.5234375,36615791366,51970.13652682346,48564.355039710135,43464.02348044089,82.38175768844962,3089.130120540198,2263.1297493238594,0.47560340362940373
2021-10-15,61593.94921875,51780081801,52886.69011653074,49075.319517321754,43644.681695961335,82.3364234060732,3462.53011849388,2503.0098231578636,0.4881631281188437
2021-10-16,60892.1796875,34250964237,53649.11769471829,49538.72579850715,43816.54436146271,81.18205551166004,3659.639326722616,2734.3357238708145,0.4872609182494206
2021-10-17,61553.6171875,29032367511,54401.92717022131,50009.89800984209,43993.28287614666,81.3348143379037,3825.128571611538,2952.4942934189594,0.47304157950288384
2021-10-18,62026.078125,38055562075,55128.03678496213,50481.12075945794,44172.96553954508,80.94081512276748,3948.8833702098564,3151.7721087771392,0.4394710539773924
2021-10-19,64261.9921875,40471196346,55997.937299489546,51021.54708997139,44373.13414058162,80.78798836741518,4179.204253069394,3357.258537635591,0.4075608898341937
2021-10-20,65992.8359375,40788955582,56949.8324078715,51608.65645654323,44588.55152733979,78.60090253098338,4450.101833622364,3575.8271968329464,0.3895896404060109
2021-10-21,62210.171875,45908121370,57450.81711902659,52024.40215922922,44764.129871317244,70.18980067250787,4309.879137233693,3722.6375849130955,0.3721864285560263
2021-10-22,60692.265625,38434082775,57759.526500547865,52364.31837357428,44922.83251834273,65.16626630342947,4029.8160800946207,3784.0732839494012,0.34057794489494975
2021-10-23,61393.6171875,26882546034,58105.63037549568,52718.40852314111,45086.939736582426,64.68999214640937,3820.417899799395,3791.3422071194,0.3060937068742236
2021-10-24,60930.8359375,27316183882,58374.69757187704,53040.46450017576,45244.79883328759,63.91224109927854,3575.9049477185254,3748.254755239225,0.26875532121243056
2021-10-25,63039.82421875,31064911614,58818.995347769705,53432.59625384648,45422.09548122295,62.89955503855746,3511.822298891995,3700.968263969779,0.24765451377230807
2021-10-26,60363.79296875,34878965587,58966.11893072021,53704.40788972581,45570.96171358432,59.49459403064572,3208.1217501088977,3602.398961197603,0.23903779168748435
2021-10-27,58482.38671875,43657076893,58920.04919624685,53891.77960851157,45699.59839745721,52.321802243947516,2783.5362432263137,3438.626417603345,0.221264418883086
2021-10-28,60622.13671875,45257083247,59082.152769818575,54155.71518146278,45848.26993013316,56.51118200226955,2589.8548775123054,3268.8721095851374,0.20055937572701057
2021-10-29,62227.96484375,36856881767,59381.75391971681,54472.27399174933,46011.45688424957,51.39779512347701,2536.6964513544663,3122.4369779390036,0.18467647175006816
2021-10-30,61888.83203125,32157938616,59620.52326367235,54763.11940506377,46169.6373686655,52.23299468600074,2439.086560332187,2985.7668944176407,0.16190326765338386
2021-10-31,61318.95703125,32241199927,59782.278860584505,55020.21107667951,46320.56263312779,49.472079060978636,2289.355602291005,2846.484635992314,0.15303617122758714
2021-11-01,61004.40625,36150572843,59898.67194529075,55254.88539720239,46466.84879354036,47.6850709433158,2120.863130081627,2701.360334810177,0.13193924871822418
2021-11-02,63226.40234375,37746665647,60215.598649905914,55567.49390491081,46633.81195656372,47.65205438930706,2141.937227651695,2589.4757133784806,0.12005709610582596
2021-11-03,62970.046875,36124731509,60477.92705229583,55857.790099816855,46796.55594990334,42.655509758118924,2113.58872279746,2494.2983152622764,0.10213576051066109
2021-11-04,61452.23046875,32615846901,60570.7178538629,56077.17991820682,46942.55621415543,47.93067886718604,1946.2125031361938,2384.68115283706,0.10224155263103249
2021-11-05,61125.67578125,30605102446,60623.570989804524,56275.16014813045,47083.84720742626,51.26562193797924,1766.8482818558696,2261.114578640822,0.10180670845025018
2021-11-06,61527.48046875,29094934221,60709.65760684695,56481.13349403747,47227.731737068454,50.39786098491753,1638.2385304897398,2136.5393690106057,0.10182570626137842
2021-11-07,63326.98828125,24726754302,60958.92719488534,56749.598387654114,47388.107396375526,56.59748191867378,1662.3570005819201,2041.7028953248687,0.10395964414508715
2021-11-08,67566.828125,41125608330,61588.2510929915,57173.80347539387,47589.11907883197,61.155504388899104,2000.529840747222,2033.4682844093397,0.12816607680380507
2021-11-09,66971.828125,42357991721,62100.97271508754,57558.03973616335,47782.19905206132,68.14455346016646,2195.2176233183636,2065.8181521911447,0.13519045022449408
2021-11-10,64995.23046875,48730828378,62376.61631067444,57849.69427469661,47953.663959036414,67.79017409378615,2165.056755337704,2085.6658728204566,0.14109707148281486
2021-11-11,64949.9609375,35880633236,62621.69675132449,58128.13610461088,48122.96802169999,63.34913572797486,2113.1421895512904,2091.1611361666232,0.14357940062465196
2021-11-12,64155.94140625,36084893887,62767.81528988883,58364.52062624411,48282.67444010747,56.26034698386847,1985.046402586995,2069.938189450698,0.144238809931625
2021-11-13,64469.52734375,30474228777,62929.88310454228,58603.932654381926,48443.91191799686,58.393720635356246,1887.0802465313536,2033.366600866829,0.14385506566274675
2021-11-14,65466.83984375,25122092191,63171.498032085874,58873.066269651616,48613.47572588201,63.12603619314813,1868.3786399745804,2000.3690086883794,0.1485573539019056
2021-11-15,63557.87109375,30558763548,63208.29546653008,59056.784105891,48762.333876916724,57.33980833253799,1680.1519124446422,1936.3255894396323,0.14342832754159482
2021-11-16,60161.24609375,46844335592,62918.10028817007,59100.09634070905,48875.87497705822,41.746691545375946,1242.5779588249497,1797.5760633166958,0.13353996002108465
2021-11-17,60368.01171875,39178392930,62675.23471013006,59149.81851239699,48990.34346246988,42.974941125724655,902.0830540365787,1618.4774614606724,0.1346269009444256
2021-11-18,56942.13671875,41388338699,62129.22537761768,59063.242755783285,49069.54721162218,38.960852456583794,351.74421918488224,1365.1308130055145,0.16117697294621125
2021-11-19,58119.578125,38702407772,61747.35421070171,59026.2362996741,49159.689021789694,42.936340313823756,10.485538028311566,1094.201758010074,0.17497433158887948
2021-11-20,59697.1953125,30624264863,61552.10098230154,59052.54841782416,49264.64559827904,45.92444453026643,-131.152063738562,849.1309936603467,0.1793976515679025
2021-11-21,58730.4765625,26123447605,61283.37484708235,59039.918148987905,49358.92703567979,39.37057407230424,-317.744249581694,615.7559450119386,0.18688953933670732
2021-11-22,56289.2890625,35036121783,60807.74762950307,58932.05034167455,49427.9540448316,21.55438644061384,-655.0522954749467,361.5942969145615,0.20750278001154027
2021-11-23,57569.07421875,37485803899,60499.30254276468,58878.600297638244,49509.039512794836,27.0751424431556,-809.7688740041194,127.32166273082525,0.21808942740016496
2021-11-24,56280.42578125,36635566789,60097.504755953756,58776.71110091705,49576.48178911954,28.014925084856273,-1024.5555972220973,-103.05378925975933,0.23358783621505094
2021-11-25,57274.6796875,34284016248,59828.66427324387,58717.807908233975,49653.15426986152,31.522091989676525,-1101.8462442906311,-302.8122802659338,0.24267180134640176
2021-11-26,53569.765625,41810748221,59232.578687696834,58515.923897126595,49692.16254760208,27.647148970398064,-1445.3936423438645,-531.32855268152,0.26996531789183875
2021-11-27,54815.078125,30560857714,58811.86434839237,58370.792690376424,49743.184772351386,30.38624559064523,-1598.741818683644,-744.8112058819449,0.28407558693874835
2021-11-28,57248.45703125,28116886357,58662.96841342644,58326.77952727339,49817.93363337062,34.22423403884552,-1506.551425075966,-897.1592497207494,0.26857920305744426
2021-11-29,57806.56640625,32370840356,58581.40631750487,58306.379012723446,49897.49579286539,38.35609548239908,-1372.6322614223682,-992.2538520610731,0.24946560843730323
2021-11-30,57005.42578125,36708594618,58431.31293309965,58255.36123894014,49968.28601295114,42.860506046949624,-1315.9759607088781,-1056.9982737906344,0.2388020444542394
2021-12-01,57229.828125,36858195307,58316.88580851873,58215.14425407971,50040.60545011476,42.90606701140805,-1238.6892024067638,-1093.3364595138603,0.22370462977398772
2021-12-02,56477.81640625,32379968686,58141.73634163599,58147.013750243204,50104.71459946443,48.80606279756525,-1224.010321444628,-1119.471231900014,0.21066392325267053
2021-12-03,53598.24609375,39789134215,57709.022984694464,57968.63070489042,50139.506893873615,39.30978111789746,-1428.2702507883223,-1181.2310356776757,0.20141080935790004
2021-12-04,49200.703125,61385677469,56898.706807580704,57624.79040763961,50130.157371956106,28.10217705156151,-1922.8275234132889,-1329.5503332247984,0.20774644474536408
2021-12-05,49368.84765625,37198201161,56181.57736459683,57301.02794680061,50122.57557477188,29.796559194390397,-2274.9753667272744,-1518.6353399252937,0.21528686185061702
2021-12-06,50582.625,37707308001,55648.34380606379,57037.561164572995,50127.15711528821,36.99542843429127,-2428.123485870972,-1700.5329691144295,0.22616840052988268
